"cue","target","cosine","fake_cue","fake_target"
"pleme","podjetje",0.418674742191858,"plemj","podjetjd"
"christian","christina",0.564831665689548,"chriatian","christcna"
"christian","christy",0.551420259881806,"christiač","cheisty"
"christian","christopher",0.491178914270251,"christišn","chridtopher"
"christian","sebastian",0.484892305681874,"bhristian","sybastian"
"christian","julian",0.455609474331359,"chrisrian","jalian"
"rdeč","rumen",0.659754116783538,"sdeč","rumeh"
"rdeč","zelen",0.630668408747441,"rdoč","pelen"
"rdeč","rdeči",0.62504243855365,"rdex","raeči"
"rdeč","bel",0.589418464102292,"rseč","bec"
"rdeč","moder",0.587804748922758,"rdeč","modea"
"gaby","jenny",0.47597899922412,"žaby","jbnny"
"gaby","susan",0.473212913846051,"žaby","szsan"
"gaby","lily",0.472970291430785,"gtby","lely"
"gaby","gabby",0.47247077530766,"gabt","gabbš"
"gaby","carlos",0.471822699551518,"yaby","cahlos"
"eksperiment","poskus",0.566155860509943,"eksperimunt","posuus"
"eksperiment","poizkus",0.515699624623295,"eksperimunt","hoizkus"
"eksperiment","projekt",0.514028832167061,"eksperiwent","prljekt"
"eksperiment","preizkus",0.456445336569734,"efsperiment","preizzus"
"eksperiment","poskusno",0.439584044266047,"eksperement","pvskusno"
"petje","govorjenje",0.517718898547632,"petoe","govvrjenje"
"petje","kričanje",0.478883682222282,"žetje","krimanje"
"petje","poslušanje",0.477928666736522,"pedje","poslušajje"
"petje","poljubljanje",0.456637065615142,"petje","poljubljamje"
"petje","učenje",0.455338950047505,"petve","uaenje"
"julio","natalio",0.474438902354798,"juyio","natalmo"
"julio","celio",0.465556439379335,"jflio","celie"
"julio","mario",0.451186684853959,"jvlio","marin"
"julio","juliet",0.445509008771107,"jflio","jpliet"
"julio","sylvio",0.424663191617062,"sulio","sylvoo"
"žrtvovanje","žrtvovati",0.594899898664872,"žbtvovanje","žrtvoveti"
"žrtvovanje","občudovanje",0.552823414112936,"črtvovanje","sbčudovanje"
"žrtvovanje","žalovanje",0.51022338227143,"žrtvzvanje","žallvanje"
"žrtvovanje","maščevanje",0.506711913889967,"žrtvovalje","maščevtnje"
"žrtvovanje","praznovanje",0.500381468906383,"žrteovanje","prtznovanje"
"najlepša","najslabša",0.551726449359061,"sajlepša","najslaaša"
"najlepša","najljubša",0.475251104199875,"nrjlepša","najljibša"
"najlepša","očarljiva",0.466693977706332,"najiepša","očarlwiva"
"najlepša","najbolj",0.453020203138609,"rajlepša","najbonj"
"najlepša","fantastična",0.408478772227041,"najleeša","faetastična"
"premestitev","premestiti",0.714090694971649,"premestčtev","premestiti"
"premestitev","izpustitev",0.626219452160789,"dremestitev","izpgstitev"
"premestitev","pomilostitev",0.605549665540369,"prjmestitev","pomilostipev"
"premestitev","selitev",0.543248414097662,"prpmestitev","seletev"
"premestitev","usmrtitev",0.541216384394958,"zremestitev","usmrtetev"
"papež","nadškof",0.477467925317799,"papei","uadškof"
"papež","škof",0.440276200662393,"pvpež","šiof"
"papež","katolik",0.438897052560833,"papei","jatolik"
"papež","vatikan",0.434834753881686,"papčž","satikan"
"papež","vojvoda",0.430711178951548,"papgž","vfjvoda"
"zaspati","naspati",0.753489378591495,"zasppti","nxspati"
"zaspati","spati",0.668748421387474,"šaspati","rpati"
"zaspati","zaspan",0.600899964851123,"zaapati","zzspan"
"zaspati","prespati",0.581558331182866,"zaspatv","žrespati"
"zaspati","zbuditi",0.549354049631334,"zasčati","zšuditi"
"francija","španija",0.690719608906798,"franlija","špašija"
"francija","anglija",0.679839844645997,"fralcija","annlija"
"francija","nemčija",0.674182259781462,"žrancija","nemčpja"
"francija","britanija",0.653197771957761,"francijk","britažija"
"francija","italija",0.649347854916011,"frnncija","itwlija"
"thompson","simpson",0.524015379636037,"thomtson","simpmon"
"thompson","wilson",0.470526701681841,"thomcson","wilsou"
"thompson","horton",0.467986673295136,"thomason","hortzn"
"thompson","murphy",0.457023649361333,"tpompson","msrphy"
"thompson","smith",0.455406654714116,"thvmpson","smsth"
"jared","christy",0.43556815267246,"jsred","chriwty"
"jared","jason",0.416925112880144,"jured","jaron"
"jared","chad",0.407787279518583,"jareo","char"
"jared","adrian",0.407595920859568,"jarel","cdrian"
"jared","chris",0.407160032253573,"jkred","chois"
"okrožje","mesto",0.479918201236525,"okrtžje","mcsto"
"okrožje","mestece",0.452403374748579,"okrošje","mestecm"
"okrožje","posestvo",0.447008998072241,"okražje","posistvo"
"okrožje","poslopje",0.440351092736377,"okfožje","požlopje"
"okrožje","območje",0.436561509918208,"ykrožje","obvočje"
"pretirano","pretiravati",0.510509414453622,"pretirayo","pretiravzti"
"pretirano","pretiravaj",0.477904261548492,"pretiranš","pretiravoj"
"pretirano","čudaško",0.441851286025644,"prytirano","čudiško"
"pretirano","žaljivo",0.422400185345668,"pretiraho","žažjivo"
"pretirano","prevec",0.388298435324511,"pretirpno","prevem"
"torta","tort",0.619695008952695,"worta","cort"
"torta","sladica",0.54470649614679,"toata","sladicš"
"torta","čokolada",0.532014205608552,"tortr","čokobada"
"torta","torti",0.531429253279143,"torta","tirti"
"torta","solata",0.519487277981666,"tortw","solatr"
"naročiti","zaročiti",0.636080504400815,"naryčiti","zaročiki"
"naročiti","vročiti",0.596027236957737,"niročiti","vjočiti"
"naročiti","natočiti",0.560092788662977,"naročiči","gatočiti"
"naročiti","dostaviti",0.534684158856836,"naročdti","dortaviti"
"naročiti","naročilo",0.525367544956589,"karočiti","narofilo"
"karta","vozovnica",0.576387558674413,"kapta","vizovnica"
"karta","kartica",0.561980895446767,"klrta","kaatica"
"karta","vstopnica",0.494731244992505,"kartp","jstopnica"
"karta","kart",0.480352726245401,"kapta","sart"
"karta","partija",0.462315726560175,"kaeta","partijč"
"vključiti","izključiti",0.75109229803526,"oključiti","izključita"
"vključiti","vklopiti",0.678434659376949,"vkfjučiti","vilopiti"
"vključiti","vključen",0.641648286460678,"vkljujiti","vključwn"
"vključiti","izklopiti",0.617498639322486,"vključiti","ezklopiti"
"vključiti","zaključiti",0.601937490910347,"gključiti","zaključitk"
"severno","zahodno",0.732644195201126,"severnc","zahodno"
"severno","vzhodno",0.666876051184248,"severio","vzhvdno"
"severno","sever",0.643453527524255,"oeverno","snver"
"severno","južno",0.623929728139797,"severnč","pužno"
"severno","zahod",0.538778687692188,"severgo","zazod"
"krasti","okrasti",0.708395956738908,"krashi","oorasti"
"krasti","krast",0.697990388216792,"krnsti","krasž"
"krasti","ukrasti",0.687484590371972,"irasti","rkrasti"
"krasti","kupovati",0.60831573321163,"šrasti","oupovati"
"krasti","prodajati",0.593599147000777,"kršsti","prodajači"
"nesmiselno","smiselno",0.703574622082154,"nesmisedno","smisebno"
"nesmiselno","neumno",0.533510025393136,"nesmikelno","neumgo"
"nesmiselno","absurdno",0.517820205372769,"nesaiselno","absurdny"
"nesmiselno","nepomembno",0.494632094125237,"nesmbselno","nppomembno"
"nesmiselno","žaljivo",0.484849925141859,"nesmjselno","žaljiio"
"kaditi","pokaditi",0.774631498320817,"kadixi","pokadvti"
"kaditi","piti",0.554642759956383,"kadita","pigi"
"kaditi","jesti",0.529097010666212,"kadiči","jjsti"
"kaditi","prodajati",0.524773306847768,"kžditi","probajati"
"kaditi","jemati",0.508164688725938,"kaditš","pemati"
"irak","afganistan",0.668216626539047,"grak","afganiytan"
"irak","iran",0.620990111142153,"ieak","iran"
"irak","pakistan",0.541361974227294,"žrak","pakistan"
"irak","vietnam",0.51161287873355,"irgk","vičtnam"
"irak","rusija",0.476917555488067,"irkk","ruskja"
"belle","juliett",0.421125941556165,"bellm","juliekt"
"belle","esther",0.402741358652342,"jelle","esnher"
"belle","dorothy",0.383931289178026,"zelle","dorothj"
"belle","vicky",0.374085535464363,"brlle","vickw"
"belle","regina",0.373667357172925,"bplle","reginq"
"dandanes","religija",0.359399024527064,"dandanek","religija"
"dandanes","mladina",0.346102539567454,"dandaees","mlddina"
"dandanes","tehnologija",0.336805025744741,"gandanes","tehnolzgija"
"dandanes","kultura",0.33071609677249,"dandsnes","kulturs"
"dandanes","drugod",0.321281661725922,"dandaies","drfgod"
"oglasiti","javiti",0.657213371797273,"oglasitv","oaviti"
"oglasiti","razglasiti",0.535971240275173,"ogžasiti","razglaswti"
"oglasiti","pojaviti",0.52545392913021,"oglasita","ptjaviti"
"oglasiti","telefonirati",0.525178701398083,"oglasiti","jelefonirati"
"oglasiti","odložiti",0.516132857804107,"oglaaiti","odložpti"
"guy","miles",0.366667102672649,"gur","milws"
"guy","gart",0.358712222139297,"buy","gnrt"
"guy","chris",0.355327374324601,"gay","chhis"
"guy","gus",0.346963394303976,"huy","gud"
"guy","buck",0.344817553264943,"gvy","bukk"
"osredotočiti","osredotočen",0.708064095883569,"osredotzčiti","osredotočšn"
"osredotočiti","usmeriti",0.535567087291034,"osrčdotočiti","usferiti"
"osredotočiti","pozabiti",0.508981353426588,"osredotočitb","pozabihi"
"osredotočiti","čiti",0.506185708411505,"osredotoditi","čitz"
"osredotočiti","zanesti",0.490962285993415,"odredotočiti","zznesti"
"natančen","natančno",0.556578795741834,"natančan","namančno"
"natančen","točen",0.519892802593716,"naiančen","tečen"
"natančen","jasen",0.480524415941736,"natančew","jaser"
"natančen","tehničen",0.467322719166928,"nahančen","tetničen"
"natančen","učinkovit",0.448041180365891,"natanlen","uhinkovit"
"vdova","žena",0.482512887174041,"vdovt","žesa"
"vdova","gospodinja",0.459171999805756,"vžova","gospodinjj"
"vdova","soproga",0.450066593807858,"vdola","sčproga"
"vdova","služkinja",0.429004451096193,"vdovš","siužkinja"
"vdova","pisateljica",0.422581301706949,"tdova","pisateljicž"
"nesporazum","nesporazuma",0.864147243045501,"nesporagum","nesporauuma"
"nesporazum","sporazum",0.671778905282043,"nšsporazum","sporaoum"
"nesporazum","spor",0.537901406597416,"nesporazuf","sčor"
"nesporazum","prepir",0.527052042843552,"nesporuzum","prnpir"
"nesporazum","incident",0.490032331490656,"nesporvzum","jncident"
"izgled","zgled",0.735618343443982,"iztled","zgfed"
"izgled","videz",0.634554792560843,"izvled","vkdez"
"izgled","razgled",0.520297127877976,"izglei","razgfed"
"izgled","ugled",0.478533602211812,"izrled","uglep"
"izgled","izgledati",0.469823541845611,"izgued","izgdedati"
"vid","sluh",0.575535747316972,"vtd","sfuh"
"vid","izvid",0.419924896714829,"tid","irvid"
"vid","glavobol",0.397827638283069,"cid","glavibol"
"vid","bled",0.394299353952929,"iid","dled"
"vid","izgled",0.392580721897109,"vif","rzgled"
"televizor","televizija",0.609882754757403,"televiztr","televizdja"
"televizor","radio",0.530652290925472,"televipor","rfdio"
"televizor","kabelsko",0.498900633246208,"televizor","kabdlsko"
"televizor","hladilnik",0.471005663962442,"televišor","hladilnik"
"televizor","ekran",0.467332289697817,"kelevizor","ekuan"
"hastings","jennings",0.435847991291125,"hasšings","jenningu"
"hastings","sherman",0.402944526411911,"haskings","shermrn"
"hastings","gdč",0.402806378539637,"hastinčs","gdg"
"hastings","crawford",0.396036928903459,"hastžngs","crawfocd"
"hastings","lloyd",0.368587480275687,"hastiigs","llyyd"
"obljubiti","zaobljubiti",0.707883258221025,"obžjubiti","zaubljubiti"
"obljubiti","obljubljati",0.64661023032021,"nbljubiti","obljuzljati"
"obljubiti","priseči",0.596167957796758,"obljabiti","kriseči"
"obljubiti","obljub",0.593973575807764,"oxljubiti","obljfb"
"obljubiti","obljuba",0.54987194881869,"obljubiki","obljuza"
"zavarovati","varovati",0.74247555849264,"zavaruvati","varovari"
"zavarovati","obvarovati",0.729736550269449,"zavarovbti","obvazovati"
"zavarovati","zaščititi",0.726145733814548,"zavarovati","waščititi"
"zavarovati","ščititi",0.64292462542417,"zavarcvati","ščitjti"
"zavarovati","zavarovano",0.630884307883917,"zavatovati","zavarovaeo"
"realnost","resničnost",0.769800074442438,"tealnost","reszičnost"
"realnost","realno",0.630491469439108,"realnvst","realnl"
"realnost","zavest",0.545901091604436,"realfost","zavesm"
"realnost","popolnost",0.491253576513761,"reažnost","poholnost"
"realnost","pravičnost",0.488156005282187,"realnoit","pravičnosn"
"spanec","spanje",0.591014760240385,"snanec","gpanje"
"spanec","počitek",0.481967584590549,"spanec","počptek"
"spanec","oddih",0.407570915854351,"spalec","odcih"
"spanec","zaspan",0.402876542880963,"cpanec","gaspan"
"spanec","glavobol",0.37153065797012,"spanex","gltvobol"
"trmast","sebičen",0.55393618298573,"troast","stbičen"
"trmast","aroganten",0.553340221958882,"ermast","groganten"
"trmast","pogumen",0.537674903998297,"tryast","pogčmen"
"trmast","bister",0.51377794774304,"trmasi","bkster"
"trmast","vztrajen",0.49214332321075,"traast","cztrajen"
"bolno","zlobno",0.545705716167897,"bšlno","zlojno"
"bolno","patetično",0.523569123766262,"bolmo","gatetično"
"bolno","ganljivo",0.511285594243681,"bokno","ganlfivo"
"bolno","žalostno",0.503966882465572,"molno","žalosmno"
"bolno","srčkano",0.501101264570435,"božno","srčkanž"
"balon","balona",0.697264792615332,"bapon","balona"
"balon","mehurček",0.492131737308419,"baldn","mehurčex"
"balon","dežnik",0.415180003996202,"baloz","šežnik"
"balon","čoln",0.407236986160352,"baloo","čolu"
"balon","rezervoar",0.406137082319292,"ealon","rezervour"
"urjenje","usposabljanje",0.595039331629861,"urjenje","usposjbljanje"
"urjenje","šolanje",0.579176102610016,"urjžnje","šelanje"
"urjenje","taborjenje",0.540502054686392,"urjegje","taborjenjc"
"urjenje","trening",0.531821320043188,"urjtnje","trjning"
"urjenje","učenje",0.506242625656543,"urjepje","učenoe"
"tragedija","komedija",0.565242085435668,"tsagedija","komjdija"
"tragedija","nesreča",0.561091719463033,"tragešija","ntsreča"
"tragedija","tragično",0.527202375982744,"tragodija","tfagično"
"tragedija","medija",0.500326411200912,"yragedija","mediua"
"tragedija","zmešnjava",0.468851988038034,"traaedija","zmešbjava"
"spor","spora",0.574910362225445,"jpor","mpora"
"spor","prepir",0.56316787949825,"mpor","ptepir"
"spor","nesporazum",0.537901406597416,"dpor","nwsporazum"
"spor","sporazum",0.524996629456737,"upor","čporazum"
"spor","konflikt",0.493938762716105,"sppr","konflika"
"napraviti","narediti",0.805341483241429,"nepraviti","narfditi"
"napraviti","praviti",0.62415001090295,"naprabiti","pravini"
"napraviti","pripraviti",0.580146840205761,"napravith","uripraviti"
"napraviti","popraviti",0.551535583800003,"napravitj","popravjti"
"napraviti","odpraviti",0.54117428418478,"napraziti","odpraniti"
"petkrat","desetkrat",0.803067737089653,"petkrtt","desetbrat"
"petkrat","šestkrat",0.759678487399781,"petkrkt","šestkraš"
"petkrat","štirikrat",0.744648584472154,"eetkrat","štirpkrat"
"petkrat","trikrat",0.741244211544318,"petkrbt","tjikrat"
"petkrat","dvakrat",0.697580329738419,"petžrat","dvajrat"
"inženir","znanstvenik",0.534643905826633,"inženfr","znfnstvenik"
"inženir","arhitekt",0.492275074434554,"inženih","arhitžkt"
"inženir","raziskovalec",0.471051254355306,"inžinir","raziskovelec"
"inženir","častnik",0.461111402780654,"ingenir","častbik"
"inženir","hišnik",0.453500707795223,"iyženir","hršnik"
"sebastian","christian",0.484892305681874,"pebastian","chriscian"
"sebastian","randy",0.455097561477115,"sibastian","randč"
"sebastian","simon",0.384967755768823,"sebartian","sison"
"sebastian","frederick",0.380902337970568,"serastian","fpederick"
"sebastian","michael",0.379544523078389,"sebgstian","michaea"
"prejšnji","prejšnja",0.652518951062428,"prejonji","prejinja"
"prejšnji","prejšnje",0.599105709138961,"prejenji","prejhnje"
"prejšnji","lani",0.422732280782403,"prcjšnji","lanj"
"prejšnji","današnji",0.415285689818463,"prejunji","današpji"
"prejšnji","prihodnji",0.410948824746849,"prejšnjf","pbihodnji"
"perry","terry",0.514135451402757,"pegry","terry"
"perry","kerry",0.483403889728206,"perrh","kerry"
"perry","craig",0.475086755160613,"lerry","cuaig"
"perry","per",0.470743816616852,"perrf","pbr"
"perry","gerry",0.467790433057608,"pečry","cerry"
"jed","predjed",0.624315546288778,"jet","predjnd"
"jed","juha",0.535214769220323,"jep","kuha"
"jed","govedina",0.511408997905083,"jes","gfvedina"
"jed","pečenka",0.508013365261232,"čed","pečexka"
"jed","solata",0.503316074788644,"yed","solzta"
"eleno","elen",0.693348858060085,"elejo","elee"
"eleno","stefan",0.581417169460112,"wleno","stzfan"
"eleno","damon",0.551713239980416,"eldno","damol"
"eleno","victorio",0.449212970906238,"zleno","victooio"
"eleno","klaus",0.433891294221011,"eneno","klašs"
"fox","hoffman",0.39448399184554,"foe","hsffman"
"fox","sherman",0.374534380925274,"foš","slerman"
"fox","hawk",0.373997293754295,"foc","hvwk"
"fox","brady",0.3702928421316,"gox","bhady"
"fox","benson",0.368105462168489,"fon","bensvn"
"scotty","scott",0.582220797480234,"scotgy","scoat"
"scotty","august",0.428544090723691,"sžotty","augrst"
"scotty","marley",0.425624122736976,"scottm","marwey"
"scotty","jay",0.408991461670688,"scotdy","jay"
"scotty","spock",0.39326200530023,"scottš","spdck"
"salon","lokal",0.528142007089586,"talon","lokzl"
"salon","bar",0.526204058252515,"sašon","oar"
"salon","motel",0.474039741623198,"savon","mohel"
"salon","klub",0.468633330965323,"salln","wlub"
"salon","apartma",0.442183357743967,"salbn","cpartma"
"zamenja","zamenjaj",0.709443114896342,"zamejja","xamenjaj"
"zamenja","zamenjati",0.709249597960481,"uamenja","zamenjpti"
"zamenja","zamenjava",0.678375206118953,"zahenja","zamenjaža"
"zamenja","menjati",0.498470788649201,"zameaja","menyati"
"zamenja","menjava",0.463144432159016,"zamonja","menjada"
"strašna","strašljiva",0.612412401164555,"stwašna","strašljivž"
"strašna","strašno",0.5502004821993,"ztrašna","stiašno"
"strašna","kruta",0.485684716328721,"stkašna","krula"
"strašna","groza",0.466706415123531,"strayna","gpoza"
"strašna","očarljiva",0.454650279286393,"svrašna","ojarljiva"
"luka","lulo",0.419935974000334,"lvka","zulo"
"luka","roberta",0.396294989734639,"luku","roberna"
"luka","justina",0.388241245104017,"lusa","jvstina"
"luka","toma",0.387650478066529,"luko","thma"
"luka","enza",0.386966884259307,"lukw","tnza"
"zaslon","ekran",0.631100962283485,"zyslon","ekraq"
"zaslon","monitor",0.531746685911429,"zasloy","šonitor"
"zaslon","televizor",0.466925937758498,"zaslos","tvlevizor"
"zaslon","sprejemnik",0.41197917442165,"zdslon","sprejemmik"
"zaslon","računalnik",0.410970472335114,"zažlon","računclnik"
"tradicija","običaj",0.529360218473568,"tradbcija","oničaj"
"tradicija","tradicionalno",0.516699862068049,"tražicija","tradicionalno"
"tradicija","kultura",0.474232478924368,"tradiciwa","kumtura"
"tradicija","ambicija",0.442051784739526,"tradicija","ambmcija"
"tradicija","pojedina",0.438716497244578,"tradicžja","pojedinw"
"ribolov","lov",0.585153196910651,"ribčlov","zov"
"ribolov","taborjenje",0.501908708077482,"rdbolov","tabomjenje"
"ribolov","plavanje",0.485575079782086,"ribblov","plavanje"
"ribolov","rib",0.471288222253582,"riboxov","rim"
"ribolov","križarjenje",0.426871216742789,"ribolčv","križarjenje"
"pacienti","pacient",0.638858285565063,"pacionti","pacjent"
"pacienti","pacientka",0.537128231246044,"pacienli","panientka"
"pacienti","bolnik",0.536499307849685,"pacierti","boloik"
"pacienti","zdravnik",0.459873738664449,"pacientč","zdrovnik"
"pacienti","zdravniški",0.455470619180654,"pacienti","zšravniški"
"obišče","obiskati",0.565813291195178,"obišče","obiikati"
"obišče","obisk",0.442575994227764,"obipče","obssk"
"obišče","obiskovati",0.384343827498175,"ožišče","obisoovati"
"obišče","obiskovalec",0.371204436703059,"obišče","obiskovalkc"
"obišče","poklič",0.360941211168209,"obiščk","poklin"
"baby","back",0.53466409541585,"babr","baco"
"baby","this",0.523849304788136,"babb","tšis"
"baby","but",0.468787833285861,"bbby","bet"
"baby","just",0.464634997225913,"bazy","jhst"
"baby","never",0.455748437184544,"babe","nevev"
"sprijazniti","soočiti",0.698815722368577,"sprijčzniti","goočiti"
"sprijazniti","strinjati",0.595332977862773,"sprijaznith","strinjtti"
"sprijazniti","spopasti",0.59257997631734,"sprijpzniti","spopasti"
"sprijazniti","ukvarjati",0.565674034943404,"sprijazviti","ukvarjžti"
"sprijazniti","spopadati",0.542397726248204,"spžijazniti","spopadatč"
"agencija","organizacija",0.556702220908299,"agnncija","orjanizacija"
"agencija","firma",0.523543753156693,"agencija","fimma"
"agencija","vojska",0.478339089946514,"ahencija","vojskš"
"agencija","komisija",0.457904445318763,"agencdja","komiuija"
"agencija","policija",0.453004428009685,"agečcija","policira"
"oddaljen","oddaljenost",0.599235081029024,"oddaljčn","oddahjenost"
"oddaljen","slaboten",0.420794470164619,"oddčljen","slabonen"
"oddaljen","zapuščen",0.417729089129332,"oddalien","zapuzčen"
"oddaljen","nedaleč",0.406392180363921,"odsaljen","nedalee"
"oddaljen","kilometer",0.404686482667961,"oddalven","kilomeuer"
"alexa","kevina",0.478352339576922,"aleka","kesina"
"alexa","douga",0.46363566454155,"alexb","douda"
"alexa","alexander",0.453497035497087,"arexa","asexander"
"alexa","alvina",0.452317811165734,"clexa","alvtna"
"alexa","alex",0.451489127517575,"slexa","dlex"
"kandidat","kandidati",0.778157620345564,"kanyidat","kanžidati"
"kandidat","kandidirati",0.597466183248787,"kandydat","kandidirwti"
"kandidat","republikanec",0.497683540710548,"zandidat","republikamec"
"kandidat","izvoljen",0.454424054295725,"kdndidat","izvoijen"
"kandidat","volitev",0.442309615704298,"kaodidat","vulitev"
"široko","širok",0.700112601489955,"široki","šerok"
"široko","ozko",0.400161484456098,"široky","ozšo"
"široko","obzorje",0.368285659497659,"široxo","obzkrje"
"široko","dolgo",0.350438564742531,"šicoko","dougo"
"široko","odprtina",0.33343703200628,"šisoko","odprtlna"
"krut","kruta",0.58714248899887,"krvt","kšuta"
"krut","zloben",0.574885958671574,"zrut","dloben"
"krut","hudoben",0.543834011980097,"kruk","hudobed"
"krut","nasilen",0.527298968137488,"kzut","načilen"
"krut","neusmiljen",0.526198016824952,"kcut","nensmiljen"
"organizacija","agencija",0.556702220908299,"organizjcija","agenžija"
"organizacija","korporacija",0.551534088154605,"drganizacija","dorporacija"
"organizacija","ustanova",0.522716489789342,"orggnizacija","ustanpva"
"organizacija","firma",0.513377159312974,"organiwacija","fbrma"
"organizacija","operacija",0.510081175705627,"oržanizacija","ošeracija"
"mega","super",0.52873213276105,"mefa","quper"
"mega","fantastičen",0.399829473545852,"mena","fantaszičen"
"mega","totalen",0.38976913455699,"megv","totalek"
"mega","fantastično",0.375946549743098,"pega","fantastičnm"
"mega","neverjetno",0.36083656221567,"myga","neverjetnz"
"prišei","šei",0.733289291056757,"ptišei","jei"
"prišei","prišio",0.701301516327709,"pzišei","urišio"
"prišei","rekei",0.648092960719604,"priyei","rekni"
"prišei","povedai",0.640315401693962,"prioei","povfdai"
"prišei","našei",0.634770151190282,"crišei","nzšei"
"vodnjak","potok",0.524718346084825,"votnjak","pstok"
"vodnjak","izvir",0.49597908036462,"žodnjak","izvmr"
"vodnjak","bazen",0.489567647143699,"vtdnjak","bazhn"
"vodnjak","jarek",0.474914417665869,"vodngak","jarfk"
"vodnjak","lonec",0.412614477944926,"vodnjak","donec"
"anton","antonio",0.63159988262273,"antyn","antošio"
"anton","ant",0.576330656708817,"antgn","aet"
"anton","antoina",0.456153976640821,"čnton","antoina"
"anton","lar",0.391495227168443,"aneon","ear"
"anton","marin",0.388959050605264,"pnton","narin"
"mreža","naprava",0.442372996567305,"mrežr","naprnva"
"mreža","omrežje",0.43065331586593,"yreža","omrežre"
"mreža","kamera",0.416203939066906,"mrcža","kamčra"
"mreža","celica",0.415634000847522,"mreha","celbca"
"mreža","televizija",0.40932907741145,"mrtža","televibija"
"bister","pameten",0.669184253022279,"bisyer","pamwten"
"bister","inteligenten",0.567019947467173,"biuter","intekigenten"
"bister","prebrisan",0.564688603920857,"bimter","preorisan"
"bister","nadarjen",0.557391599924402,"bžster","nadfrjen"
"bister","spreten",0.540854473283319,"bisier","gpreten"
"hudoben","zloben",0.748431789286149,"hudoyen","zlomen"
"hudoben","poreden",0.570441373334471,"hudoben","roreden"
"hudoben","grd",0.556713293687425,"hudosen","grx"
"hudoben","udoben",0.550932291836057,"hidoben","udobej"
"hudoben","grozen",0.546748914980687,"šudoben","gtozen"
"mojstra","čarodeja",0.443794956695027,"mojstaa","čaroueja"
"mojstra","tehnika",0.418085043727525,"mojstrs","tetnika"
"mojstra","anakina",0.369389229909392,"mtjstra","akakina"
"mojstra","samuraj",0.364516036611548,"moostra","samrraj"
"mojstra","grka",0.363167688232772,"mojptra","gška"
"žejen","žejna",0.627362694898791,"žejmn","žejsa"
"žejen","lačen",0.619365379212021,"cejen","laren"
"žejen","utrujen",0.526395883275899,"sejen","ktrujen"
"žejen","sestradan",0.488313282053748,"žeeen","sesiradan"
"žejen","izčrpan",0.465034531784132,"žeken","izčrpyn"
"gluh","slep",0.530287583290373,"jluh","slej"
"gluh","neumen",0.447349727197254,"gauh","nečmen"
"gluh","slepa",0.425680314970884,"fluh","slepu"
"gluh","pijanec",0.421269774506416,"glih","pisanec"
"gluh","nor",0.420108276367327,"gyuh","ror"
"prepoznati","poznati",0.701950255933421,"xrepoznati","poznate"
"prepoznati","identificirati",0.618581570750227,"prepozvati","identificiyati"
"prepoznati","spoznati",0.60199151282227,"prepoznayi","spoznayi"
"prepoznati","zaznati",0.560716769421845,"prhpoznati","zaznath"
"prepoznati","spregledati",0.551067713863615,"prepoznali","spregledlti"
"kredit","kreditno",0.680762860801499,"krejit","kreditnš"
"kredit","odplačati",0.486834093954636,"kredii","odplbčati"
"kredit","hipoteka",0.46242937068216,"kredii","hipooeka"
"kredit","obresti",0.462354425374743,"krečit","obresii"
"kredit","polog",0.457201246373352,"fredit","poloi"
"gladko","sladko",0.459493001431914,"gladkr","sladkš"
"gladko","mehko",0.428898545365254,"iladko","mevko"
"gladko","elegantno",0.405695089155351,"yladko","elegaktno"
"gladko","sproščeno",0.399869724893009,"cladko","sprošleno"
"gladko","brezhibno",0.382155489658916,"gladki","brezhibnh"
"tvegano","tveganje",0.629522570504024,"tvegano","tbeganje"
"tvegano","nevarno",0.600865233961919,"tveaano","nevnrno"
"tvegano","prenevarno",0.479219131615136,"tvmgano","prenevprno"
"tvegano","naporno",0.458096550125369,"hvegano","napoano"
"tvegano","pametno",0.454488694983389,"tvegano","pymetno"
"haley","holly",0.521257932325988,"šaley","hčlly"
"haley","peyton",0.450270059072205,"haley","peyton"
"haley","megan",0.445326797041475,"halmy","šegan"
"haley","jenna",0.443941702397967,"halvy","čenna"
"haley","christy",0.443526875644254,"halev","chmisty"
"fez","randy",0.452549229546788,"kez","razdy"
"fez","andy",0.437975718436768,"fex","aldy"
"fez","forman",0.43369290272084,"fez","formac"
"fez","perverznež",0.414198664645289,"fež","perverzneh"
"fez","mikey",0.411991373719518,"fež","fikey"
"podpredsednik","predsednik",0.838526147937978,"podpredsadnik","predseknik"
"podpredsednik","predsednica",0.648463602688827,"pddpredsednik","prensednica"
"podpredsednik","predsedniški",0.598550626916711,"podprpdsednik","predsednišči"
"podpredsednik","direktor",0.547885909105364,"podpyedsednik","direkcor"
"podpredsednik","kongresnik",0.534661721067586,"porpredsednik","kongreenik"
"producent","režiser",0.624764958776843,"producgnt","režisem"
"producent","glasbenik",0.508628994520443,"phoducent","glasbjnik"
"producent","menedžer",0.49408463616839,"produchnt","menndžer"
"producent","pisatelj",0.488363688495855,"pfoducent","pisatllj"
"producent","igralec",0.482996912379654,"produlent","igrtlec"
"nebes","nebesih",0.643144780375173,"nezes","nebnsih"
"nebes","nebeški",0.558131549111285,"nebvs","neceški"
"nebes","nebeško",0.522859753547444,"nebbs","nebešky"
"nebes","bog",0.414383703876341,"nebei","bou"
"nebes","stvarnik",0.408279762273438,"nebex","spvarnik"
