"cue","target","cosine","fake_cue","fake_target"
"gjøre","gjöre",0.635132304319351,"sjøre","gjöbe"
"gjøre","gjore",0.621298896753814,"gjøae","gjorn"
"gjøre","gjřre",0.539551669677836,"gjørv","gjřre"
"gjøre","gjãre",0.499551458156066,"gjære","gjãre"
"gjøre","gjennomføre",0.495292200261111,"gjure","gjennomfére"
"alt","allting",0.54426325257689,"act","alltiwg"
"alt","ait",0.502173222590607,"alo","kit"
"alt","ting",0.466591039229158,"alø","tizg"
"alt","ugjort",0.391406893523104,"alν","ugjorx"
"alt","noenting",0.387668785720261,"mlt","ooenting"
"igjen","endelig",0.368209206645487,"igjan","endelio"
"igjen","ugjort",0.365992757564031,"igjen","ugjmrt"
"igjen","gang",0.361573278174648,"pgjen","gång"
"igjen","likevel",0.360765498569473,"tgjen","likeåel"
"igjen","skygg",0.358540197724602,"igten","tkygg"
"aldri","alltid",0.527616026687722,"dldri","alltiw"
"aldri","noengang",0.511624515148149,"aldrn","noengyng"
"aldri","aidri",0.503542759773838,"zldri","addri"
"aldri","noensinne",0.47431047471922,"aldsi","noezsinne"
"aldri","ofte",0.418198699956405,"ildri","ofce"
"litt","smule",0.581204251821938,"litt","smule"
"litt","grann",0.389868065517463,"lttt","grinn"
"litt","matbit",0.389612288708287,"lixt","matfit"
"litt","kanskje",0.38508536027093,"lidt","klnskje"
"litt","skikkelig",0.37544207317796,"liot","skikkelih"
"nok","vel",0.56763159875784,"noi","vej"
"nok","kanskje",0.557565407457513,"ngk","hanskje"
"nok","antakelig",0.453941557553583,"vok","antakevig"
"nok","tilstrekkelig",0.429952042478412,"nob","tilstrekkeliå"
"nok","antakeligvis",0.428847814279038,"nøk","antakeligvis"
"sammen","alene",0.383324244844549,"sammeg","alete"
"sammen","hygge",0.368150542074066,"sammez","hpgge"
"sammen","krangle",0.354124467276809,"ssmmen","kaangle"
"sammen","separat",0.352711735453791,"sammen","separnt"
"sammen","datet",0.348014408084722,"saamen","eatet"
"vel","kanskje",0.611957932956283,"vul","kansgje"
"vel","nok",0.56763159875784,"vol","nrk"
"vel","selvsagt",0.509564558616434,"åel","selvsant"
"vel","selvfølgelig",0.486956404209051,"vhl","selvfølgelpg"
"vel","tydeligvis",0.46044845131343,"veo","tydeνigvis"
"dag","kveld",0.656403688473766,"drg","iveld"
"dag","ettermiddag",0.613087799860652,"dhg","ettermiddvg"
"dag","morgen",0.577279644380403,"dag","morgcn"
"dag","idag",0.550284611934173,"dpg","ioag"
"dag","morges",0.549359134318987,"døg","zorges"
"komme","dra",0.515110292033057,"kojme","døa"
"komme","skynde",0.487429070803773,"kimme","lkynde"
"komme","slippe",0.447121163003511,"kompe","slippb"
"komme","flytte",0.439944796713427,"komje","flyyte"
"komme","trekke",0.435872020595901,"kovme","toekke"
"mann","kvinne",0.66565392971,"magn","nvinne"
"mann","person",0.550467224441552,"kann","peison"
"mann","kar",0.514417382394252,"makn","var"
"mann","fyr",0.511658819712057,"mrnn","fær"
"mann","franskmann",0.495476605456221,"magn","fyanskmann"
"kanskje","vel",0.611957932956283,"kinskje","vel"
"kanskje","nok",0.557565407457513,"kanskze","nik"
"kanskje","sannsynligvis",0.502253322464408,"kansuje","sannsyfligvis"
"kanskje","antakeligvis",0.489556966432465,"kanskoe","mntakeligvis"
"kanskje","antakelig",0.487313581154583,"oanskje","anaakelig"
"alltid","bestandig",0.639193254421322,"llltid","besaandig"
"alltid","aldri",0.527616026687722,"alluid","mldri"
"alltid","aiitid",0.500684008355552,"nlltid","aiitié"
"alltid","ofte",0.47301318791761,"alllid","ofåe"
"alltid","allting",0.458444678888121,"aldtid","allving"
"snakke","prate",0.78661783427602,"syakke","praue"
"snakke","snakk",0.563621374650108,"snaske","snékk"
"snakke","diskutere",0.562578150682906,"snzkke","diskutkre"
"snakke","prat",0.488880631343807,"snakae","prpt"
"snakke","spørre",0.474176301586338,"snamke","spøtre"
"finne","lokalisere",0.456314957195627,"finbe","lokaljsere"
"finne","skaffe",0.432541873132171,"fgnne","ökaffe"
"finne","finnes",0.429247681758472,"kinne","finneν"
"finne","lete",0.427525242734076,"kinne","lyte"
"finne","oppspore",0.420207153498871,"fiine","oppsporc"
"helt","fullstendig",0.596044926538033,"lelt","fullstenzig"
"helt","heit",0.49022056840264,"heht","heiy"
"helt","holdent",0.45925804566736,"oelt","soldent"
"helt","aldeles",0.397293804255868,"hest","agdeles"
"helt","ganske",0.37079126148855,"gelt","ganswe"
"gang","noensinne",0.493820129230636,"geng","noensiine"
"gang","noengang",0.479099840153167,"aang","noengang"
"gang","igang",0.453435961833669,"gany","igrng"
"gang","aldri",0.405853208641067,"hang","aldrh"
"gang","igjen",0.361573278174648,"gani","igjex"
"ting","småting",0.586552520753198,"tzng","svåting"
"ting","alt",0.466591039229158,"zing","alå"
"ting","noenting",0.404466756174672,"tisg","noentibg"
"ting","ugjort",0.372032132491894,"tgng","ugjort"
"ting","vaner",0.369617549601188,"tiég","vancr"
"veldig","ganske",0.663759306949199,"velnig","ganwke"
"veldig","altfor",0.560630133798006,"vjldig","althor"
"veldig","temmelig",0.545745794204986,"veldrg","temåelig"
"veldig","jævlig",0.513395534638203,"veydig","sævlig"
"veldig","særlig",0.503727988679587,"velkig","sfrlig"
"kveld","dag",0.656403688473766,"kvild","dat"
"kveld","ikveld",0.65459089323571,"mveld","ikveld"
"kveld","ettermiddag",0.603875591188105,"kvgld","ettermivdag"
"kveld","morgen",0.573200021279455,"kvela","moogen"
"kveld","formiddag",0.550674537791014,"kveæd","fobmiddag"
"virkelig","uvirkelig",0.636170497286612,"viåkelig","uvilkelig"
"virkelig","skikkelig",0.486771731738366,"øirkelig","skikkesig"
"virkelig","virkelighet",0.459645185860559,"νirkelig","virfelighet"
"virkelig","uskikkelig",0.438272271340661,"virkeliø","uskikkolig"
"virkelig","virkeiig",0.423141225125683,"virketig","virkeiig"
"hjelpe","hjelp",0.525172216523735,"hjelte","hjeap"
"hjelpe","hjeipe",0.484708769442545,"hjelpf","tjeipe"
"hjelpe","bistå",0.461144826604963,"hjrlpe","distå"
"hjelpe","samarbeide",0.447058319891545,"hjflpe","samarbefde"
"hjelpe","bidra",0.445714189301964,"hjelse","bidræ"
"dra","reise",0.544522553960553,"dua","reice"
"dra","komme",0.515110292033057,"dea","kpmme"
"dra","drog",0.458183016818294,"dea","déog"
"dra","begi",0.454238240369248,"dva","bezi"
"dra","flytte",0.449630766655424,"dpa","flytte"
"død","bortgang",0.448881116947265,"død","bortmang"
"død","dødsfall",0.447133991214174,"sød","dødsftll"
"død","dod",0.424773222646624,"døu","uod"
"død","bevisstløs",0.387402179515969,"djd","bevissyløs"
"død","dør",0.360582195050278,"fød","dvr"
"drepe","myrde",0.579522766362623,"dreme","myrze"
"drepe","drep",0.538898366201769,"ćrepe","drxp"
"drepe","skyte",0.528928419499747,"deepe","skfte"
"drepe","kverke",0.516129176022644,"drvpe","køerke"
"drepe","voldta",0.497290201057091,"drøpe","voldtf"
"akkurat","nettopp",0.61978819934792,"kkkurat","netnopp"
"akkurat","nøyaktig",0.386717940655915,"rkkurat","nøyuktig"
"akkurat","omtrent",0.353025720209546,"aukurat","omtreot"
"akkurat","nylig",0.336710049225655,"økkurat","eylig"
"akkurat","morges",0.308965779197392,"akkucat","morgec"
"barn","småbarn",0.608770373476377,"bahn","småbaré"
"barn","barnebarn",0.600408949058137,"batn","barneparn"
"barn","spedbarn",0.511815824544089,"garn","spndbarn"
"barn","barne",0.488307660690407,"sarn","νarne"
"barn","søskenbarn",0.458145437167945,"babn","søshenbarn"
"tre","sju",0.493273438950348,"tge","sja"
"tre","åtte",0.492352386015916,"trø","xtte"
"tre","fjorten",0.415947826939089,"tbe","fjouten"
"tre","tretten",0.413844753438827,"tve","trettyn"
"tre","seksti",0.408999401423932,"ere","xeksti"
"feil","feii",0.555798166555436,"veil","åeii"
"feil","tabbe",0.537178485560699,"ieil","tabbg"
"feil","feiltakelse",0.534095195365057,"fril","fetltakelse"
"feil","feilgrep",0.533380370519455,"seil","feipgrep"
"feil","feile",0.494137054704984,"feml","feilh"
"far","mor",0.749379218029267,"fak","moo"
"far","farfar",0.602893477798444,"car","warfar"
"far","morfar",0.569309910164433,"fær","mogfar"
"far","farmor",0.545980903654213,"ear","falmor"
"far","stefar",0.540601684199001,"fap","stefaz"
"sted","gjemmested",0.55506327140121,"éted","gjommested"
"sted","skjulested",0.490651208676315,"seed","skjulssted"
"sted","møtested",0.490419673655684,"stod","mntested"
"sted","tidspunkt",0.470424823979127,"sted","tfdspunkt"
"sted","åsted",0.456817520629218,"tted","osted"
"elsker","elske",0.65050491776479,"ezsker","elsøe"
"elsker","elsk",0.457738459364619,"dlsker","eløk"
"elsker","hate",0.450831722200278,"edsker","tate"
"elsker","forgude",0.418086092900498,"clsker","forgpde"
"elsker","savne",0.414059868512242,"elaker","lavne"
"fortelle","forklare",0.551968461575748,"lortelle","fohklare"
"fortelle","spørre",0.50998873854563,"portelle","spøvre"
"fortelle","forteiie",0.497013440926361,"fortelce","fortepie"
"fortelle","fortelling",0.49294830360312,"fortellc","fortllling"
"fortelle","forte",0.446625411754,"jortelle","aorte"
"hei","heisann",0.589222752694911,"eei","geisann"
"hei","hey",0.479424799687506,"hel","hep"
"hei","herregud",0.434538474918225,"hex","hcrregud"
"hei","heil",0.431443655083221,"hew","heif"
"hei","ålreit",0.427032188291474,"hsi","ålrevt"
"første","fjerde",0.450047961588386,"nørste","njerde"
"første","femte",0.447282069400927,"første","femae"
"første","førstefødt",0.440312677280502,"kørste","førhtefødt"
"første","førstemann",0.433189493063697,"fjrste","føistemann"
"første","tredje",0.432219565168514,"førsåe","trebje"
"vei","bakvei",0.422233590140935,"rei","bakgei"
"vei","veg",0.41497247010864,"cei","vel"
"vei","hovedvei",0.414849496944376,"vvi","hovedvpi"
"vei","retning",0.370745660470114,"veg","retnirg"
"vei","snarvei",0.361870619028121,"vel","snarveo"
"fortsatt","fremdeles",0.877835772159421,"forttatt","frendeles"
"fortsatt","ennå",0.607281407296922,"forthatt","ennå"
"fortsatt","virkelig",0.393001879632097,"fottsatt","vyrkelig"
"fortsatt","stadig",0.369584005224187,"fortsamt","staøig"
"fortsatt","likevel",0.33739704277291,"fortsatd","lijevel"
"hit","dit",0.657457233713954,"νit","dik"
"hit","derfra",0.397084411672601,"håt","ddrfra"
"hit","herfra",0.345060530292662,"het","cerfra"
"hit","tomhendt",0.327109917956291,"hgt","momhendt"
"hit","brakte",0.323141756649732,"hib","brakto"
"holde","hold",0.586956314148698,"holdu","hkld"
"holde","hoide",0.513645973830733,"holdz","hofde"
"holde","hoid",0.472850307350793,"oolde","hrid"
"holde","beholde",0.448821463825512,"solde","behklde"
"holde","forholde",0.437191681302667,"eolde","forfolde"
"lenge","årevis",0.478323794716428,"lnnge","åfevis"
"lenge","stund",0.475465343007245,"lengd","stuni"
"lenge","månedsvis",0.416577290299858,"leege","månedgvis"
"lenge","ukevis",0.396176166167789,"lenwe","ukevis"
"lenge","slenge",0.387362273825355,"lenle","slenge"
"høre","lytte",0.505874306376171,"søre","lytwe"
"høre","overhøre",0.47481105353462,"hrre","overhørv"
"høre","lytt",0.435435842140104,"hlre","lmtt"
"høre","fortelle",0.428317481127879,"hmre","fortexle"
"høre","snakke",0.395766169055788,"køre","snvkke"
"tro","tvile",0.513077443067766,"tro","tvire"
"tro","anta",0.49384326664868,"äro","nnta"
"tro","stole",0.425463505430278,"wro","støle"
"tro","mistenke",0.420996545030666,"iro","xistenke"
"tro","mistro",0.41663773687133,"trj","åistro"
"morgen","morgendag",0.672922529191316,"morgeo","morgendtg"
"morgen","morgengry",0.615087759922231,"morgeå","morgengrg"
"morgen","dag",0.577279644380403,"morgen","dhg"
"morgen","kveld",0.573200021279455,"korgen","rveld"
"morgen","ettermiddag",0.551938282046434,"morgei","etterbiddag"
"verden","omverden",0.580480622025717,"veréen","omveøden"
"verden","underverden",0.560718451176091,"velden","underveyden"
"verden","verdensrom",0.513738017205252,"serden","verdbnsrom"
"verden","menneskehet",0.456987161343198,"veåden","mwnneskehet"
"verden","klode",0.430616159401387,"verdea","nlode"
"venn","venninne",0.541443790403885,"venn","jenninne"
"venn","kollega",0.511883859728454,"veun","kolnega"
"venn","uvenn",0.495391527808543,"jenn","uvpnn"
"venn","kamerat",0.47629159910564,"veen","kamerau"
"venn","romkamerat",0.464449095285993,"vrnn","romkamerac"
"hatt","hasmukh",0.322454526543172,"haut","hasmuyh"
"hatt","smakt",0.319694669845676,"jatt","smake"
"hatt","temperament",0.310199266804095,"hitt","tempermment"
"hatt","fatt",0.309122113954575,"hatø","fatl"
"hatt","harjo",0.29841834814766,"hatd","iarjo"
"annen","spesiell",0.349675902779932,"tnnen","apesiell"
"annen","alternativ",0.340282356559622,"anneñ","alteruativ"
"annen","gang",0.334886293157198,"aknen","ganĺ"
"annen","hobby",0.333002743875577,"atnen","habby"
"annen","lokal",0.327379282904565,"annyn","vokal"
"glad","takknemlig",0.521935428500861,"mlad","takknemlrg"
"glad","giad",0.51652219041376,"glay","gcad"
"glad","takknemlige",0.471840630723658,"glat","pakknemlige"
"glad","trist",0.470199600221378,"gljd","triit"
"glad","lei",0.464924147575463,"glad","hei"
"først","forst",0.413616890273384,"førsh","foast"
"først","førstemann",0.38332884238019,"førsw","førstemani"
"først","etterpå",0.372975937767061,"kørst","etéerpå"
"først","første",0.369436891677203,"førut","førsty"
"først","tørst",0.365699643784703,"børst","tøust"
"klar","klare",0.569262734574368,"kler","kware"
"klar","kiar",0.491257716144046,"kéar","jiar"
"klar","klargjøre",0.473912918018721,"klae","klartjøre"
"klar","klarsignal",0.413796140733658,"klao","klarsipnal"
"klar","forberedt",0.401962002911268,"klai","forbeledt"
"gjerne","nødig",0.416475270510314,"gjerve","nzdig"
"gjerne","gjeme",0.404841695376305,"gjerpe","hjeme"
"gjerne","tomannshånd",0.368109107687862,"ljerne","tomannshåod"
"gjerne","takke",0.343555579385744,"gjurne","makke"
"gjerne","gladelig",0.329849461106019,"gjernx","gladelid"
"stor","enorm",0.535223726594795,"seor","nnorm"
"stor","diger",0.503811204905461,"øtor","niger"
"stor","liten",0.467295269321627,"stnr","lizen"
"stor","svær",0.460859542596374,"scor","sver"
"stor","astor",0.415521673820082,"stbr","kstor"
"heller","allikevel",0.415601079779918,"hsller","allikivel"
"heller","likevel",0.413857794629053,"hellej","lgkevel"
"heller","vel",0.402325133860072,"hebler","åel"
"heller","iallfall",0.387923186895421,"hsller","ialifall"
"heller","engang",0.359027949483313,"teller","eogang"
"alene","aleine",0.598347239997989,"alele","yleine"
"alene","egenhånd",0.483633485283307,"akene","tgenhånd"
"alene","ensom",0.463597952830081,"alehe","engom"
"alene","sammen",0.383324244844549,"alnne","samren"
"alene","tomhendt",0.377915292018905,"alebe","thmhendt"
"mor","far",0.749379218029267,"mær","faj"
"mor","farmor",0.599126830822658,"mos","farmoe"
"mor","søster",0.582767926745005,"mrr","sødter"
"mor","stemor",0.576043042921693,"moq","stymor"
"mor","mamma",0.574299114515661,"moa","majma"
"grunn","årsak",0.517420058603181,"krunn","århak"
"grunn","avgrunn",0.460128801932831,"gcunn","avgrrnn"
"grunn","bunn",0.410887961628465,"grunn","brnn"
"grunn","grunnlag",0.371345989220112,"jrunn","drunnlag"
"grunn","bakgrunn",0.343914514374784,"grgnn","eakgrunn"
"takk","takke",0.510127515285329,"tøkk","thkke"
"takk","takknemlig",0.44556645007489,"yakk","takkeemlig"
"takk","adjø",0.408141198330825,"talk","adpø"
"takk","takknemlige",0.402480249998113,"tukk","takknehlige"
"takk","værsågod",0.376133869740842,"nakk","værsågæd"
"redd","livredd",0.550576392808048,"resd","livoedd"
"redd","frykte",0.470790319155041,"bedd","frykve"
"redd","lei",0.438530079740676,"rgdd","lki"
"redd","vettskremt",0.43813297550622,"rodd","nettskremt"
"redd","sint",0.434742232109481,"redh","sinf"
"engang","såvidt",0.4365572579137,"esgang","såvsdt"
"engang","noengang",0.431843182299662,"engang","nvengang"
"engang","overhodet",0.422845758858646,"enganν","oveohodet"
"engang","ennå",0.409712830847876,"fngang","enåå"
"engang","iallfall",0.366921678829699,"ekgang","ialofall"
"jobb","oppgave",0.459775466909026,"jlbb","oppmave"
"jobb","arbeidstid",0.439667761630855,"jofb","arbeidskid"
"jobb","jobbintervju",0.421394369492092,"jojb","jlbbintervju"
"jobb","stilling",0.394290878480605,"jybb","shilling"
"jobb","lønn",0.393272170966371,"uobb","lgnn"
"faen","helvete",0.55247249771973,"føen","helvede"
"faen","helvette",0.509505452916576,"faeæ","jelvette"
"faen","helsike",0.498137451614292,"faeæ","heleike"
"faen","egentlig",0.487018069417988,"fden","egentlih"
"faen","faens",0.48094716895668,"faeñ","fbens"
"møte","treffe",0.577698678772138,"méte","trefre"
"møte","møtes",0.521949356653386,"møte","mbtes"
"møte","stevnemøte",0.488403118528445,"møve","stevnemøti"
"møte","møtested",0.465505491980935,"mkte","møtestid"
"møte","møt",0.393597497924918,"møye","møt"
"faktisk","praktisk",0.493155191699733,"faytisk","praktish"
"faktisk","kanskje",0.443871499110408,"faktcsk","kznskje"
"faktisk","vel",0.430281899388476,"faktihk","oel"
"faktisk","egentlig",0.42930444388277,"fakνisk","egentlit"
"faktisk","hvertfall",0.398636558929882,"fbktisk","hvertfavl"
"liv","menneskeliv",0.505922650419689,"liv","mennesgeliv"
"liv","iiv",0.477748859745874,"lav","éiv"
"liv","sexliv",0.420622878902134,"yiv","sexeiv"
"liv","ekteskap",0.392881235375753,"lij","ekteskap"
"liv","gjenoppliv",0.387383748938289,"uiv","guenoppliv"
"snill","vær",0.73357733859884,"såill","vær"
"snill","sniii",0.595971791012635,"siill","sniié"
"snill","vćr",0.478100475382848,"snitl","vćr"
"snill","vennlig",0.468786273466616,"snitl","vennyig"
"snill","omtenksom",0.462481884954764,"snhll","omtenosom"
"hjelp","hjeip",0.555571855383134,"hjeæp","hjeil"
"hjelp","legehjelp",0.529167170491541,"hjælp","oegehjelp"
"hjelp","hjelpe",0.525172216523735,"hjelg","hyelpe"
"hjelp","assistanse",0.509005488525981,"rjelp","assistazse"
"hjelp","forsterkning",0.439971884230246,"hjolp","forsterknhng"
"jævla","faens",0.572881957852481,"jæpla","fabns"
"jævla","forbanna",0.524351425872007,"jævlh","forbanna"
"jævla","faen",0.455677998400991,"uævla","fien"
"jævla","jævlig",0.438497097940564,"jmvla","jævlmg"
"jævla","helsike",0.427903121090113,"jævlt","hwlsike"
"ennå","fortsatt",0.607281407296922,"eønå","fortsati"
"ennå","fremdeles",0.582126086084884,"enrå","freméeles"
"ennå","enda",0.491963288097203,"elnå","endf"
"ennå","allerede",0.461638548955567,"einå","ållerede"
"ennå","engang",0.409712830847876,"egnå","enfang"
"dit","hit",0.657457233713954,"dut","iit"
"dit","herfra",0.499174813232247,"nit","herfka"
"dit","derfra",0.46157634185835,"xit","derfra"
"dit","tomhendt",0.360391903342686,"dij","tomhlndt"
"dit","dra",0.346364437011533,"åit","dua"
"nesten","omtrent",0.369151063765713,"nepten","omwrent"
"nesten","såvidt",0.363349472018711,"ngsten","dåvidt"
"nesten","nest",0.353313472930869,"nesren","mest"
"nesten","helt",0.341319237246989,"newten","hjlt"
"nesten","nettopp",0.322363286038949,"nesteo","nettépp"
"liten","stor",0.467295269321627,"diten","stmr"
"liten","sliten",0.447406745758204,"litek","slitmn"
"liten","stygg",0.362746425433247,"liten","slygg"
"liten","diger",0.359284781863373,"litån","ziger"
"liten","feiten",0.359044777002232,"liter","feiåen"
"gud","allah",0.52934953831368,"dud","awlah"
"gud","jesus",0.478154098590414,"gkd","jesys"
"gud","satan",0.432771849584785,"gåd","sétan"
"gud","frelser",0.418307129218974,"gvd","drelser"
"gud","kristus",0.415029208549077,"gtd","eristus"
"allerede","ennå",0.461638548955567,"allemede","mnnå"
"allerede","enda",0.35383592494872,"allekede","ynda"
"allerede","alt",0.346718877523876,"allgrede","ant"
"allerede","nettopp",0.333031059309429,"alleredj","nxttopp"
"allerede","fremdeles",0.324466295842703,"rllerede","hremdeles"
"vise","vis",0.603486151975183,"wise","vis"
"vise","fortelle",0.385965658983735,"vixe","fovtelle"
"vise","takknemlighet",0.368418714637275,"viso","takknemtighet"
"vise","understreke",0.367554611466679,"aise","undevstreke"
"vise","forklare",0.355701382933228,"viso","forglare"
"del","delen",0.452192229582667,"den","delen"
"del","andel",0.438653807520449,"ael","fndel"
"del","bit",0.434526139093105,"dfl","biy"
"del","tredjedel",0.411437139907699,"dhl","tresjedel"
"del","halvdel",0.394157641037224,"hel","halveel"
"prøve","forsøke",0.662814340873053,"pjøve","forsøkø"
"prøve","røve",0.474302775294999,"pløve","røvc"
"prøve","blodprøve",0.419416261906643,"préve","blodpoøve"
"prøve","forsøk",0.410077021149251,"prøvi","fcrsøk"
"prøve","prove",0.394405100739064,"prøvi","plove"
"lei","drittlei",0.557868773970923,"nei","drottlei"
"lei","beklage",0.488886047222396,"leo","ieklage"
"lei","iei",0.487223971918985,"lsi","iyi"
"lei","glad",0.464924147575463,"lti","gldd"
"lei","redd",0.438530079740676,"leñ","tedd"
"pappa","mamma",0.818794222421335,"plppa","mumma"
"pappa","bestemor",0.531417169303056,"pappd","bestemop"
"pappa","farmor",0.507589995381345,"pfppa","larmor"
"pappa","mormor",0.502317611210696,"νappa","morwor"
"pappa","mor",0.497497661266416,"pappj","jor"
"tenke","vurdere",0.435039250063919,"tenée","vnrdere"
"tenke","tenkelig",0.416419413002389,"tenke","twnkelig"
"tenke","bekymre",0.416008238257822,"åenke","bekylre"
"tenke","benke",0.414111934675389,"tenkc","behke"
"tenke","tvile",0.411960454024578,"thnke","tkile"
"vanskelig","vrient",0.63088556719045,"vanshelig","vcient"
"vanskelig","umulig",0.522120840942421,"vansknlig","umuliy"
"vanskelig","lett",0.518953881879016,"vanskewig","oett"
"vanskelig","slitsom",0.429799163003677,"vlnskelig","seitsom"
"vanskelig","komplisere",0.419684205633833,"vanskglig","komplisnre"
"mamma","pappa",0.818794222421335,"mawma","padpa"
"mamma","mor",0.574299114515661,"mamma","sor"
"mamma","bestemor",0.566209735327372,"mkmma","bestemor"
"mamma","mormor",0.530374032203123,"mamna","morwor"
"mamma","farmor",0.516984439410209,"mkmma","faxmor"
"redde","berge",0.450646936667675,"regde","bbrge"
"redde","beskytte",0.44870494540311,"redye","belkytte"
"redde","hjelpe",0.443863720376037,"reddn","hdelpe"
"redde","skåne",0.44162639291236,"redve","ståne"
"redde","utrydde",0.437212930893745,"rudde","utrfdde"
"dør","omkomme",0.406635365560182,"før","omyomme"
"dør","overlever",0.369901801019075,"døb","oøerlever"
"dør","død",0.360582195050278,"døb","døc"
"dør","drepe",0.348528089524405,"døc","grepe"
"dør","dor",0.339789156932194,"døs","uor"
"ferdig","ferdighet",0.446161348579764,"ftrdig","merdighet"
"ferdig","fullføre",0.400737210816109,"flrdig","fuvlføre"
"ferdig","avslutte",0.391974219527285,"fnrdig","avsluttu"
"ferdig","framme",0.365773726796435,"ferdij","fromme"
"ferdig","fornøyd",0.350206408837854,"ferddg","frrnøyd"
"ganske","veldig",0.663759306949199,"gansfe","vuldig"
"ganske","temmelig",0.588930702857904,"gdnske","temmplig"
"ganske","nokså",0.557400488069758,"ganpke","nokhå"
"ganske","altfor",0.521379443682925,"gansoe","altfom"
"ganske","jammen",0.475816245094771,"ganspe","jammeo"
"sikker","sikre",0.553058137185504,"sikkeñ","sikrd"
"sikker","usikker",0.481559356128679,"sikfer","usikkzr"
"sikker","vedder",0.454900883939255,"sikzer","vedyer"
"sikker","trygg",0.431096081792469,"sdkker","trygo"
"sikker","forsikre",0.420155747679052,"sokker","forsixre"
"synes","mene",0.423043105450798,"syner","meng"
"synes","anbefale",0.333380720455785,"senes","gnbefale"
"synes","enig",0.331472452762852,"syneu","eneg"
"synes","virkelig",0.330178758745712,"synel","virkelig"
"synes","egentlig",0.328693222376651,"uynes","egentlia"
"bak","baki",0.496175366269289,"bae","boki"
"bak","rygg",0.432713539259103,"bwk","rlgg"
"bak","bakre",0.341049825901842,"kak","bukre"
"bak","gjemme",0.335551108615857,"bav","gjemme"
"bak","baksete",0.328133506796609,"åak","bakswte"
"ber","anmode",0.503318553329061,"beø","anmoxe"
"ber","ydmykt",0.440046558248631,"xer","ydmykæ"
"ber","bønnfalle",0.42757398299796,"bir","mønnfalle"
"ber","trygle",0.418558723402498,"bei","trygla"
"ber","unnskyldning",0.418123175535339,"bdr","gnnskyldning"
"derfor","grunn",0.341252220703469,"derflr","grunu"
"derfor","likevel",0.329915001910798,"derfoå","likvvel"
"derfor","allikevel",0.305512990979755,"derfär","alwikevel"
"derfor","synd",0.294935307558424,"dervor","jynd"
"derfor","bestandig",0.291416330387445,"derfok","bestanbig"
"kvinne","mann",0.66565392971,"kviune","hann"
"kvinne","dame",0.59528644049044,"kvinje","dkme"
"kvinne","jente",0.52419266006147,"kvijne","øente"
"kvinne","person",0.519094246518274,"kvvnne","persoi"
"kvinne","pike",0.480939683992959,"kviine","pize"
"gutt","jente",0.657530278355799,"lutt","jeite"
"gutt","lillegutt",0.534104239240457,"gutz","lillhgutt"
"gutt","pike",0.511905513631524,"gwtt","pake"
"gutt","storegutt",0.493020359055878,"gytt","storegutr"
"gutt","mann",0.462646358919209,"gitt","xann"
"bruker","bruk",0.499873061795793,"bcuker","byuk"
"bruker","benytte",0.45799287143796,"brukey","benytke"
"bruker","blokker",0.325824066564959,"bruier","blovker"
"bruker","misbruke",0.324787821158032,"brurer","wisbruke"
"bruker","sløsing",0.312018304377358,"bjuker","sløsang"
"nettopp","akkurat",0.61978819934792,"nettopm","mkkurat"
"nettopp","nylig",0.503830265978564,"nettopj","nslig"
"nettopp","morges",0.400202783019099,"nettopa","morges"
"nettopp","allerede",0.333031059309429,"negtopp","allepede"
"nettopp","forresten",0.326307820546771,"newtopp","forresoen"
"helvete","helvette",0.837047843864811,"helvetj","helvebte"
"helvete","helsike",0.574523817783175,"helvere","hplsike"
"helvete","faen",0.55247249771973,"heluete","oaen"
"helvete","heivete",0.476082271149654,"helvehe","hebvete"
"helvete","faenskap",0.360440714755401,"helveke","faenskat"
"helst","heist",0.386280063311506,"helwt","heost"
"helst","frelst",0.338040670714997,"helsæ","frblst"
"helst","gjerne",0.326858345582565,"hrlst","gjeøne"
"helst","lett",0.303661954602115,"heljt","yett"
"helst","bestemme",0.300239001815135,"hålst","bescemme"
"vente","avvente",0.537189295201889,"venwe","avvefte"
"vente","forvente",0.439759401622738,"vette","fhrvente"
"vente","sitte",0.403922967507197,"vense","sitte"
"vente","forsinke",0.377114096348844,"gente","forsinue"
"vente","utsette",0.376753539160218,"venje","utsetti"
"leve","lykkelig",0.450478639582477,"lsve","lykkølig"
"leve","overleve",0.446531901992236,"lese","overlene"
"leve","regjere",0.421104892676852,"love","regjeri"
"leve","lide",0.39561643063276,"leve","lids"
"leve","levetid",0.39452660117686,"levc","levetnd"
"finnes","eksistere",0.454238510667626,"fintes","ekslstere"
"finnes","minnes",0.442502954964491,"fipnes","miwnes"
"finnes","finne",0.429247681758472,"vinnes","finnx"
"finnes","kryr",0.360762161851925,"filnes","kfyr"
"finnes","forekomme",0.356667323973183,"finfes","forekommø"
"lett","lette",0.591089110753569,"wett","leute"
"lett","vanskelig",0.518953881879016,"ljtt","vansåelig"
"lett","vrient",0.441220673161288,"øett","vriont"
"lett","enkelt",0.433376657104836,"lktt","enkedt"
"lett","lettelse",0.36720164301719,"løtt","lettelie"
"sette","innsette",0.420999165213872,"settj","innsettn"
"sette","putte",0.413840778028225,"setti","pubte"
"sette","avsette",0.410784741423526,"settb","avsevte"
"sette","legge",0.405167528541617,"setth","løgge"
"sette","plassere",0.387971054125438,"sdtte","plasserå"
