"url_lab","timestamp","uuid","url_special_code","keep","n_trials","correct.y","n_answered","start","end","study_length"
"2051",2022-12-19 09:42:20,"c802ee3d-940c-41a5-8872-a92a8bbe496e",NA,"keep",127,0.881889763779528,127,2022-12-19 09:42:56,2022-12-19 09:45:25,2.48136666615804
"2051",2022-12-19 05:13:41,"2981c1d7-86a8-404d-a75a-fb968451b447",NA,"keep",799,0.819774718397998,795,2022-12-19 05:17:00,2022-12-19 05:37:52,20.8670833349228
"2051",2022-12-19 05:35:52,"1856d15f-60d8-45d6-9f73-5f7a5267ca3f",NA,"exclude",800,0.6775,790,2022-12-19 05:37:03,2022-12-19 05:51:18,14.2498000025749
"2051",2022-12-19 09:14:37,"613d7d7c-22df-4283-aa1e-eed923df068a",NA,"keep",500,0.922,500,2022-12-19 09:15:32,2022-12-19 09:26:02,10.4966666658719
"2051",2022-12-19 08:57:00,"64b8ed09-d2ac-4cac-89f5-136562dabcea",NA,"exclude",500,0.684,494,2022-12-19 08:59:19,2022-12-19 09:11:06,11.7864333311717
"2051",2022-12-19 05:10:21,"619a09a2-0dbd-4241-9bb4-f4aa0f372168",NA,"exclude",800,0,0,2022-12-19 05:12:22,2022-12-19 06:00:24,48.034433333079
"2051",2022-12-19 08:32:27,"12e6d544-c9db-4ded-9e40-3fa834edd4a7",NA,"keep",800,0.925,796,2022-12-19 08:33:47,2022-12-19 08:51:45,17.9628999988238
"2051",2022-12-20 15:23:48,"d69a023e-e8ef-4ed5-9a9f-ce24e76c4315",NA,"keep",200,0.96,200,2022-12-20 15:24:46,2022-12-20 15:29:44,4.96411666472753
"2051",2022-12-19 08:32:30,"bd28a5a1-55c5-4fb4-b73b-190dcee93069",NA,"keep",800,0.91,799,2022-12-19 08:33:58,2022-12-19 08:50:39,16.6800999999046
"2051",2022-12-19 08:32:48,"a271f87d-9bc6-418a-b153-061d0bd92a93",NA,"exclude",500,0,0,2022-12-19 08:34:11,2022-12-19 09:03:51,29.6777333299319
"2051",2022-12-19 12:13:15,"a7651bde-6780-4d4d-8eff-faa3d43e3861",NA,"exclude",300,0,0,2022-12-19 12:14:39,2022-12-19 12:32:16,17.6027499993642
"2051",2022-12-19 08:31:43,"f809f59c-acaf-4e91-aec7-db7617772fbb",NA,"keep",800,0.90875,796,2022-12-19 08:33:45,2022-12-19 08:52:14,18.4830499966939
