"url_lab","timestamp","uuid","url_special_code","keep","n_trials","correct.y","n_answered","start","end","study_length"
"169",2023-03-14 10:35:57,"0ea6515e-10fb-482f-9296-b51adabac221",NA,"keep",800,0.9575,799,2023-03-14 10:37:12,2023-03-14 10:54:15,17.0590833346049
"169",2023-03-18 16:01:01,"7b085b22-5860-469d-a42c-507145adec3a",NA,"keep",800,0.9725,799,2023-03-18 16:02:34,2023-03-18 16:22:09,19.5776166677475
"169",2023-03-13 19:35:54,"9ba15032-d81d-4cd3-9a46-0f79c7cade38",NA,"keep",800,0.97375,798,2023-03-13 19:37:14,2023-03-13 19:54:34,17.3413833340009
"169",2023-03-13 14:34:24,"8accb8ff-122b-41dd-9d5a-3bd1cc11dc42",NA,"keep",800,0.95875,800,2023-03-13 14:35:46,2023-03-13 14:57:00,21.2441000024478
"169",2023-03-17 13:05:26,"5645dbf4-ff07-4d81-88f1-b6d81b079525",NA,"keep",800,0.96625,799,2023-03-17 13:07:43,2023-03-17 13:26:36,18.8851166685422
"169",2023-03-15 20:36:10,"bf23a9ff-deeb-4026-bc5d-dea6030c443f",NA,"keep",800,0.95125,800,2023-03-15 20:37:56,2023-03-15 20:56:14,18.3052666664124
"169",2023-03-14 08:23:31,"292f174e-1da4-4e5a-8ab5-9ab12cc4f740",NA,"keep",800,0.94625,800,2023-03-14 08:24:58,2023-03-14 08:43:24,18.4296333312988
"169",2023-03-13 20:59:47,"9743aed3-099a-4a71-a4d6-f3091efba3a0",NA,"keep",800,0.95375,796,2023-03-13 21:01:08,2023-03-13 21:21:08,20.0009500026703
"169",2023-03-14 09:47:11,"6043b287-efa8-41cc-ba2b-064e9331959b",NA,"keep",800,0.93,795,2023-03-14 09:48:42,2023-03-14 10:11:35,22.8762166659037
"169",2023-03-17 09:58:53,"245e6278-93e0-434a-96f9-1c1202563780",NA,"keep",800,0.96375,800,2023-03-17 10:00:23,2023-03-17 10:18:26,18.0345999995867
"169",2023-03-14 09:32:19,"19a7b201-92a7-43f8-bf69-1a183fd9c00e",NA,"keep",800,0.9575,799,2023-03-14 09:34:04,2023-03-14 09:54:51,20.7893333355586
"169",2023-03-17 15:56:28,"6dfa1527-c45f-4585-8b62-d665bb52f1d9",NA,"keep",800,0.96375,799,2023-03-17 15:57:57,2023-03-17 16:18:51,20.9106333335241
"169",2023-03-15 18:12:22,"0ac3cea4-6e05-4fb4-b518-a6bcf77c4a4e",NA,"keep",800,0.9275,797,2023-03-15 18:13:38,2023-03-15 18:33:18,19.666616666317
"169",2023-03-14 19:27:44,"00b47418-abc0-4d95-b24c-5a3cc4d29c7e",NA,"keep",800,0.94375,799,2023-03-14 19:29:16,2023-03-14 19:47:28,18.2020499984423
"169",2023-03-14 13:27:26,"9172acd7-19f5-4b47-9a69-c25bff9c07ed",NA,"keep",800,0.94875,799,2023-03-14 13:29:52,2023-03-14 13:47:37,17.7458166678747
"169",2023-03-16 16:14:55,"85aed6b7-735e-400d-b5df-03bea8b05b8a",NA,"keep",800,0.87875,794,2023-03-16 16:16:32,2023-03-16 16:34:26,17.8857666691144
"169",2023-03-13 14:32:59,"c6c7f836-7c74-4a0e-a1f3-ad61ad31ce74",NA,"keep",800,0.98875,800,2023-03-13 14:34:15,2023-03-13 14:54:24,20.1522666692734
"169",2023-03-16 16:14:11,"b882c2ce-4f58-4414-9045-7d6c986d643a",NA,"keep",800,0.97,800,2023-03-16 16:15:29,2023-03-16 16:31:51,16.3684500018756
"169",2023-03-13 17:46:16,"1a80e748-bffe-4f4d-a0a0-f5394482d677",NA,"keep",800,0.96,796,2023-03-13 17:48:05,2023-03-13 18:09:26,21.3556166688601
"169",2023-03-14 15:43:44,"47d21804-225a-4c6a-b9c1-a6607461c52c",NA,"keep",800,0.975,791,2023-03-14 15:44:58,2023-03-14 16:07:19,22.3545500000318
"169",2023-03-13 14:43:12,"b138fc29-046b-402e-9819-7a49140dbd79",NA,"keep",800,0.9175,800,2023-03-13 14:44:29,2023-03-13 14:59:52,15.3778666694959
"169",2023-03-14 06:23:52,"2697968e-1b1c-4b3f-b407-64c351ce9847",NA,"keep",800,0.94125,798,2023-03-14 06:25:21,2023-03-14 06:46:01,20.6710833350817
"169",2023-03-14 16:47:49,"8c9eda8f-2a8c-45b6-8a59-cc892c1b9512",NA,"keep",800,0.95625,798,2023-03-14 16:49:24,2023-03-14 17:11:28,22.0547166665395
"169",2023-03-15 11:21:19,"fd229bb1-280a-4959-9026-b1b9b68dbbea",NA,"keep",800,0.94875,790,2023-03-15 13:06:28,2023-03-15 13:22:47,16.3109000007311
"169",2023-03-15 10:19:05,"0d1b89de-149b-4ca0-98e8-246bd31124e4",NA,"keep",800,0.93375,795,2023-03-15 10:20:34,2023-03-15 10:38:07,17.5490833322207
