"word_combo","pl_cue","pl_target","type","cue_type","target_type","pl_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"dziewmywaćrę","dziewmywać","rę","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"dziewnologiaudźwiorny","dziewnologia","udźwiorny","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"dziewnologiazwierzę","dziewnologia","zwierzę","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"dziezwoityogłuny","dziezwoity","ogłuny","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"dziezwoitytradycyjny","dziezwoity","tradycyjny","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"dziosbrat","dzios","brat","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"dziosnowonieć","dzios","nowonieć","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"dzisiajchniź","dzisiaj","chniź","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"dzisiajfaktycznie","dzisiaj","faktycznie","unrelated","word","word",0.148538400243659,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"dzisiajwczoraj","dzisiaj","wczoraj","related","word","word",0.599118840198909,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"dżunglakomicisk","dżungla","komicisk","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"dżunglalas","dżungla","las","related","word","word",0.449723904423267,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"dżunglaobrażenia","dżungla","obrażenia","unrelated","word","word",0.0611286878281972,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"dżuntowgabishop","dżuntow","gabishop","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"dżuntowrestauracja","dżuntow","restauracja","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"dzuskonśmiela","dzus","konśmiela","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"dzusprocedura","dzus","procedura","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"dzwogafantazja","dzwoga","fantazja","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"dzwogażałorzać","dzwoga","żałorzać","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"dzwonićsałatka","dzwonić","sałatka","unrelated","word","word",0.122951636022602,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"dzwonićtelefon","dzwonić","telefon","related","word","word",0.413826666605167,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"dzwonićwynum","dzwonić","wynum","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ejszczrozdziwny","ejszcz","rozdziwny","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ejszczżona","ejszcz","żona","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ekranmonitor","ekran","monitor","related","word","word",0.549243341860161,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ekranwazalićbiesz","ekran","wazalićbiesz","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ekranwcześnie","ekran","wcześnie","unrelated","word","word",0.0238337807846822,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ekscytującybezpośrednio","ekscytujący","bezpośrednio","unrelated","word","word",0.140346084536324,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ekscytującybiłów","ekscytujący","biłów","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ekscytującyciekawe","ekscytujący","ciekawe","related","word","word",0.139172855721675,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"eksnardbatastal","eksnard","batastal","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"eksnardniedziela","eksnard","niedziela","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ekspertpoacon","ekspert","poacon","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ekspertspecjalista","ekspert","specjalista","related","word","word",0.705141251807476,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ekspertwódka","ekspert","wódka","unrelated","word","word",0.135930588975063,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"eksperymentbadanie","eksperyment","badanie","related","word","word",0.466335432365541,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"eksperymentkardyczyc","eksperyment","kardyczyc","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"eksperymentsenat","eksperyment","senat","unrelated","word","word",0.149013824323494,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"eksperymentspontecznie","eksperyment","spontecznie","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"eksperymenttest","eksperyment","test","related","word","word",0.502848463720759,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"eksperymentżałosny","eksperyment","żałosny","unrelated","word","word",0.13776877181803,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"eksperyszardmarbał","eksperyszard","marbał","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"eksperyszardpocisk","eksperyszard","pocisk","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ekspurtokcesprawo","ekspurtok","cesprawo","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ekspurtokpubliczność","ekspurtok","publiczność","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"elonokwest","elono","kwest","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"elonowschód słońca","elono","wschód słońca","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"emeryturapensja","emerytura","pensja","related","word","word",0.565337974569453,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"emeryturapotwierdzać","emerytura","potwierdzać","unrelated","word","word",0.112472518691759,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"emeryturauśmiechekscytowany","emerytura","uśmiechekscytowany","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"emytamikrofon","emyta","mikrofon","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"emytaśmigłośnym","emyta","śmigłośnym","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"entupłaczniezwykły","entupłacz","niezwykły","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"entupłaczuszczękane","entupłacz","uszczękane","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"entuzjazmpasja","entuzjazm","pasja","related","word","word",0.414602615431935,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"entuzjazmwydawać","entuzjazm","wydawać","unrelated","word","word",0.143728329611838,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"entuzjazmwyszkodaż","entuzjazm","wyszkodaż","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ęśćprzedmiot","ęść","przedmiot","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ęśćwilin","ęść","wilin","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"eskortowaćsystem","eskortować","system","unrelated","word","word",0.0930598441751639,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"eskortowaćtowarzyszyć","eskortować","towarzyszyć","related","word","word",0.489261685930832,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"eskortowaćtytakija","eskortować","tytakija","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"etzstraciwnie","etz","straciwnie","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"etzszantaż","etz","szantaż","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ewcnadzenie","ewc","nadzenie","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ewcpieniądze","ewc","pieniądze","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ewływchniź","ewływ","chniź","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ewływharmonia","ewływ","harmonia","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ewolucjadoczny","ewolucja","doczny","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ewolucjakuzyn","ewolucja","kuzyn","unrelated","word","word",0.0274619477417082,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ewolucjamutacja","ewolucja","mutacja","related","word","word",0.589641036655423,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"faaderkagodność","faaderka","godność","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"faaderkapeida","faaderka","peida","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"fabrykamaroczna","fabryka","maroczna","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"fabrykaprodukcja","fabryka","produkcja","related","word","word",0.563017773533078,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"fabrykarano","fabryka","rano","unrelated","word","word",0.148633531776245,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"fakprzeniebulen","fakprzenie","bulen","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"fakprzeniestrzelać","fakprzenie","strzelać","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"faktycznienaprawdę","faktycznie","naprawdę","related","word","word",0.553313294411622,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"faktyczniezabezpieczony","faktycznie","zabezpieczony","unrelated","word","word",0.0955640194586903,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"faktyczniezpojąpność","faktycznie","zpojąpność","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"fałeśdrapieżnik","fałeś","drapieżnik","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"fałeśwciąnisko","fałeś","wciąnisko","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"farbabezsilny","farba","bezsilny","unrelated","word","word",0.0769976552725073,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"farbarysować","farba","rysować","related","word","word",0.267227805468083,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"farbatub","farba","tub","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"fazamały","faza","mały","unrelated","word","word",0.0619209583953663,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"fazamoset","faza","moset","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"fazaokres","faza","okres","related","word","word",0.373977650505298,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"fededziennyklejrez","fededzienny","klejrez","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"fededziennyzabezpieczony","fededzienny","zabezpieczony","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"federalnyobserwodzisz","federalny","obserwodzisz","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"federalnyprzynęta","federalny","przynęta","unrelated","word","word",0.140364042726809,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"federalnystanowy","federalny","stanowy","related","word","word",0.547525513623048,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"fieksucehanin","fieksuce","hanin","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"fieksucemotel","fieksuce","motel","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"filidzieckaniezdolność","filidziecka","niezdolność","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"filidzieckapodpiciel","filidziecka","podpiciel","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"filiżankabezwartościowy","filiżanka","bezwartościowy","unrelated","word","word",0.11922628405217,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"filiżankakawa","filiżanka","kawa","related","word","word",0.517685652193648,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"filiżankatrzyła","filiżanka","trzyła","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"filówintymny","filów","intymny","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"filówzaskarożenie","filów","zaskarożenie","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"filozofiakazatrzy","filozofia","kazatrzy","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"filozofiaperfekcyjny","filozofia","perfekcyjny","unrelated","word","word",0.136270327962277,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"filozofiareligia","filozofia","religia","related","word","word",0.618997306468343,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"filozoszyszkelnerka","filozoszysz","kelnerka","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"filozoszyszpodejpieczny","filozoszysz","podejpieczny","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"finalnykacka","finalny","kacka","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"finalnyostateczny","finalny","ostateczny","related","word","word",0.560293727831212,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"finalnytalent","finalny","talent","unrelated","word","word",0.147289064841479,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"finanseinwestować","finanse","inwestować","related","word","word",0.293787941540204,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"finansemonifest","finanse","monifest","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"finansesłaby","finanse","słaby","unrelated","word","word",0.0727649177627117,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"finansowofinansowanie","finansowo","finansowanie","related","word","word",0.586164380877644,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"finansowojakość","finansowo","jakość","unrelated","word","word",0.138540491977505,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"finansoworms","finansowo","rms","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"fiplotkaszanary","fiplotka","szanary","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"fiplotkaurodziny","fiplotka","urodziny","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"firmaciekawe","firma","ciekawe","unrelated","word","word",0.131138649721538,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"firmakorporacja","firma","korporacja","related","word","word",0.676616818836668,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"firmazadat","firma","zadat","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"firpaceremoczysz","firpa","ceremoczysz","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"firpazakurzony","firpa","zakurzony","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"fizykamatematyka","fizyka","matematyka","related","word","word",0.682743517957499,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"fizykarga","fizyka","rga","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"fizykaspacerować","fizyka","spacerować","unrelated","word","word",0.125132880032121,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"flagaskrytobójca","flaga","skrytobójca","unrelated","word","word",0.105664223407124,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"flagasymbol","flaga","symbol","related","word","word",0.386262562958021,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"flagazir","flaga","zir","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"formularzjusdih","formularz","jusdih","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"formularzodważny","formularz","odważny","unrelated","word","word",0.142360512061655,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"formularzpodpis","formularz","podpis","related","word","word",0.5800373963295,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"formusialmikroskop","formusial","mikroskop","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"formusialziwasz","formusial","ziwasz","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"fortepiangitara","fortepian","gitara","related","word","word",0.45942007071439,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"fortepiankartel","fortepian","kartel","unrelated","word","word",0.0696492226952524,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"fortepianpipączka","fortepian","pipączka","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"fortesurdchusdziadka","fortesurd","chusdziadka","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"fortesurdjezioro","fortesurd","jezioro","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"fragmentkawałek","fragment","kawałek","related","word","word",0.667120425961772,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"fragmentzadziani","fragment","zadziani","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"fragmentzagniewany","fragment","zagniewany","unrelated","word","word",0.126113078821739,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"frajakomitet","fraja","komitet","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"frajawyzwiąże","fraja","wyzwiąże","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"fri moldymożliwość","fri moldy","możliwość","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"fri moldypowiecjach","fri moldy","powiecjach","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"frokamajonez","froka","majonez","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"frokaowsz","froka","owsz","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"funtdolar","funt","dolar","related","word","word",0.503608666471483,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"funtrybda","funt","rybda","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"funtwierny","funt","wierny","unrelated","word","word",0.108254166587013,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"fusaadzuj","fusa","adzuj","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"fusastruktura","fusa","struktura","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"gaemodefiniskiej","gaemo","definiskiej","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"gaemonadajnik","gaemo","nadajnik","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"galegaszaktywować","galegasz","aktywować","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"galegaszlota","galegasz","lota","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"galerianarkotyk","galeria","narkotyk","unrelated","word","word",0.127826010402462,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"galeriapood","galeria","pood","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"galeriawystawa","galeria","wystawa","related","word","word",0.601818750197907,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"galnomięso","galno","mięso","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"galnotulow","galno","tulow","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"gardłobazmiana","gardło","bazmiana","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"gardłokapitan","gardło","kapitan","unrelated","word","word",0.112289016812964,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"gardłoszyja","gardło","szyja","related","word","word",0.3437070145145,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"gazfizyczny","gaz","fizyczny","unrelated","word","word",0.0927875812100303,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"gazkłótkownik","gaz","kłótkownik","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"gazpaliwo","gaz","paliwo","related","word","word",0.415213193890887,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"gdzie indziejgdzieś","gdzie indziej","gdzieś","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"gdzie indziejkryminalista","gdzie indziej","kryminalista","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"gdzie indziejkwest","gdzie indziej","kwest","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"gemąmuzyka","gemą","muzyka","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"gemąpotójczy","gemą","potójczy","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"generadziecatrakdliwy","generadziec","atrakdliwy","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
